customer_id,first_name,last_name,customer_city,customer_country,birthdate,marital_status,yearly_income,gender,total_children,education,acct_open_date,member_card,occupation,homeowner
7302,Rethel,Lange,Palo Alto,USA,6/21/1915,M,$30K - $50K,M,3,Partial College,5/14/1994,Golden,Clerical,Y
7303,Julie,St. Aubyn,Pomona,USA,11/14/1954,M,$50K - $70K,F,4,Bachelors Degree,6/10/1992,Bronze,Management,Y
7304,Charlene,Keller,La Cruz,Mexico,11/8/1945,M,$30K - $50K,M,2,Partial College,7/20/1994,Golden,Management,N
7305,Carol,Braunstein,Chula Vista,USA,5/14/1966,S,$30K - $50K,F,2,High School Degree,4/7/1991,Bronze,Manual,Y
7306,Shannon,Whitaker,Burbank,USA,10/2/1938,S,$30K - $50K,F,4,High School Degree,6/13/1990,Bronze,Manual,Y
7307,Carol,Wacklin,Tixapan,Mexico,5/11/1968,M,$110K - $130K,M,1,Partial College,8/16/1994,Bronze,Professional,Y
7308,Linda,Hoaglund,Mexico City,Mexico,8/23/1957,M,$130K - $150K,M,2,Partial High School,10/26/1993,Bronze,Management,Y
7309,Doyle,Uyeda,Oak Bay,Canada,4/28/1952,M,$30K - $50K,F,4,Partial College,11/18/1991,Golden,Clerical,Y
7310,Paula,Taylor,Lake Oswego,USA,7/12/1928,M,$30K - $50K,M,5,High School Degree,5/26/1993,Golden,Manual,Y
7311,Sherry,Campanile,Concord,USA,8/15/1925,M,$30K - $50K,M,2,High School Degree,6/27/1993,Bronze,Manual,Y
7312,Carolyn,Kalbfleisch,El Cajon,USA,8/13/1937,S,$30K - $50K,F,1,High School Degree,10/8/1991,Bronze,Skilled Manual,Y
7313,Casey,Bussey,Santa Cruz,USA,6/18/1975,M,$50K - $70K,M,1,Bachelors Degree,5/3/1993,Bronze,Professional,Y
7314,Michael,Cellini,San Jose,USA,2/6/1972,M,$30K - $50K,F,4,Partial High School,3/18/1994,Golden,Skilled Manual,N
7315,Theresa,Verdadero,Merida,Mexico,11/14/1948,S,$50K - $70K,F,1,Bachelors Degree,2/15/1990,Bronze,Professional,Y
7316,Lino,Celosse,N. Vancouver,Canada,3/3/1960,M,$70K - $90K,M,2,Graduate Degree,8/22/1991,Golden,Management,N
7317,Carolyn,Cordes,Concord,USA,3/7/1970,S,$130K - $150K,M,1,Bachelors Degree,8/19/1994,Silver,Professional,Y
7318,Susan,Felty,Arcadia,USA,6/22/1968,M,$50K - $70K,M,4,Partial College,11/28/1993,Silver,Skilled Manual,N
7319,Ann,Perez,Lebanon,USA,10/24/1911,M,$110K - $130K,M,4,Partial High School,11/21/1992,Bronze,Professional,Y
7320,Andrew,Luecke,Santa Cruz,USA,7/15/1934,S,$110K - $130K,F,3,Partial College,8/28/1990,Silver,Professional,Y
7321,George,Collins,Orizaba,Mexico,9/18/1917,M,$110K - $130K,M,4,High School Degree,2/26/1991,Bronze,Professional,N
7322,Mario,Coleman,Burnaby,Canada,2/14/1933,S,$30K - $50K,F,2,High School Degree,4/13/1992,Bronze,Skilled Manual,N
7323,Terry,Laurita,Lincoln Acres,USA,2/10/1913,S,$10K - $30K,M,2,Partial High School,3/14/1993,Normal,Manual,N
7324,Margaret,Jobe,Bellflower,USA,4/3/1946,S,$70K - $90K,F,3,Bachelors Degree,2/21/1991,Bronze,Management,N
7325,Billy,Buck,Renton,USA,7/5/1973,S,$50K - $70K,F,1,Graduate Degree,7/19/1991,Bronze,Management,Y
7326,Fred,Lopez,Mill Valley,USA,10/25/1923,S,$90K - $110K,F,2,Partial College,3/26/1991,Bronze,Management,N
7327,James,Herrmann,Redmond,USA,7/25/1952,S,$10K - $30K,M,3,Partial High School,12/24/1993,Normal,Manual,Y
7328,Liora,Vaught,Camacho,Mexico,4/20/1927,S,$50K - $70K,F,0,Bachelors Degree,1/3/1992,Bronze,Professional,N
7329,Melinda,Maltby,Anacortes,USA,9/22/1926,M,$10K - $30K,F,5,Partial High School,7/5/1994,Normal,Skilled Manual,Y
7330,Mary,Trent,Altadena,USA,11/11/1951,S,$10K - $30K,F,2,Partial High School,9/7/1991,Normal,Skilled Manual,Y
7331,Ora,Wilson,Milwaukie,USA,6/19/1929,M,$50K - $70K,F,4,Bachelors Degree,7/12/1994,Silver,Professional,Y
7332,Helen,Henry,Tixapan,Mexico,4/5/1973,S,$70K - $90K,F,3,Graduate Degree,10/17/1992,Bronze,Professional,N
7333,Mark,Glavaris,Torrance,USA,12/6/1945,S,$10K - $30K,F,1,Partial High School,7/11/1993,Normal,Manual,Y
7334,Ana-Marie,Tobin,Westminster,Canada,3/3/1917,M,$30K - $50K,M,1,High School Degree,9/14/1990,Bronze,Skilled Manual,N
7335,William,Stadfey,Los Angeles,USA,4/2/1962,S,$30K - $50K,F,4,High School Degree,3/4/1992,Bronze,Manual,Y
7336,Dane,Schmidt,Sedro Woolley,USA,9/17/1947,S,$50K - $70K,M,1,Partial College,10/20/1994,Bronze,Manual,Y
7337,Edwin,Cordova,Camacho,Mexico,7/17/1962,S,$50K - $70K,M,2,Bachelors Degree,1/16/1992,Bronze,Professional,N
7338,Irene,Brug,W. Linn,USA,8/11/1940,M,$50K - $70K,F,3,High School Degree,10/27/1991,Silver,Manual,Y
7339,Julie,McAdams,Chula Vista,USA,7/14/1964,M,$50K - $70K,F,2,Bachelors Degree,3/14/1994,Bronze,Management,N
7340,John,Gallegos,Spring Valley,USA,5/5/1959,M,$30K - $50K,M,1,Partial High School,1/2/1993,Bronze,Manual,Y
7341,Gavino,Young,La Jolla,USA,5/4/1948,S,$30K - $50K,M,5,Partial College,8/27/1992,Silver,Clerical,N
7342,Andrew,Bonifacio,San Andres,Mexico,5/21/1930,M,$50K - $70K,M,1,Bachelors Degree,1/4/1993,Bronze,Professional,Y
7343,Florence,Pratt,Newport Beach,USA,2/3/1933,S,$50K - $70K,F,2,Bachelors Degree,12/24/1992,Bronze,Professional,N
7344,Amelia,Kirk,Newton,Canada,5/22/1940,M,$50K - $70K,F,3,Bachelors Degree,9/27/1990,Bronze,Professional,Y
7345,Janice,Byerley,La Mesa,USA,8/21/1971,S,$10K - $30K,F,1,Partial High School,11/27/1993,Normal,Manual,Y
7346,Mark,Vannest,Lincoln Acres,USA,5/8/1958,S,$150K +,M,2,Partial High School,1/10/1993,Silver,Management,N
7347,Ethel,Magnuson,Shawnee,Canada,5/2/1956,M,$70K - $90K,M,2,Bachelors Degree,4/1/1993,Bronze,Professional,Y
7348,Wayne,Kulesa,Oregon City,USA,11/12/1962,M,$50K - $70K,M,5,Bachelors Degree,7/14/1994,Golden,Management,Y
7349,Gene,Jahn,Daly City,USA,7/21/1978,S,$70K - $90K,F,2,Partial High School,3/16/1994,Bronze,Professional,N
7350,David,Turner,Berkeley,USA,3/4/1970,M,$10K - $30K,F,2,Partial High School,10/20/1992,Normal,Manual,Y
7351,Shaun,Kreuzer,Torrance,USA,4/11/1919,M,$50K - $70K,M,3,Bachelors Degree,4/19/1993,Golden,Professional,Y
7352,Clifford,Hibbits,Burbank,USA,4/24/1936,S,$50K - $70K,F,4,Bachelors Degree,7/15/1993,Bronze,Management,Y
7353,Carol,Bond,Oakland,USA,2/5/1926,S,$10K - $30K,M,4,Partial High School,6/8/1993,Normal,Manual,Y
7354,Geri,Lee,Bremerton,USA,11/23/1935,M,$10K - $30K,F,3,Partial High School,11/16/1990,Normal,Skilled Manual,Y
7355,Ann,Burkamp,Salem,USA,6/24/1921,S,$10K - $30K,M,0,Partial High School,3/11/1991,Normal,Skilled Manual,N
7356,Linda,Whitten,Merida,Mexico,1/12/1948,M,$10K - $30K,F,4,Partial High School,9/23/1993,Normal,Manual,N
7357,Nancy,Vallard,Spring Valley,USA,12/19/1911,S,$50K - $70K,M,1,Bachelors Degree,2/19/1993,Bronze,Professional,N
7358,John,Brickell,Walla Walla,USA,8/7/1925,M,$70K - $90K,F,1,Graduate Degree,5/5/1993,Bronze,Professional,N
7359,Don,Howard,Corvallis,USA,12/12/1960,M,$10K - $30K,F,4,Partial High School,9/8/1991,Normal,Skilled Manual,N
7360,Christine,Waddle,San Andres,Mexico,1/2/1929,S,$30K - $50K,F,4,High School Degree,3/8/1991,Silver,Skilled Manual,Y
7361,Adrian,Binion,Milwaukie,USA,11/25/1922,S,$10K - $30K,F,2,Partial High School,4/19/1991,Normal,Manual,Y
7362,Reba,Marcum,Milwaukie,USA,8/20/1953,S,$10K - $30K,M,2,Partial High School,5/10/1993,Normal,Manual,N
7363,Boyd,Cicerelli,San Gabriel,USA,7/20/1955,S,$30K - $50K,F,1,High School Degree,5/25/1991,Bronze,Manual,Y
7364,Thomas,Brewer,Langley,Canada,2/13/1916,S,$30K - $50K,M,3,High School Degree,3/9/1994,Bronze,Skilled Manual,N
7365,Reiko,Vasquez,Lebanon,USA,5/19/1964,S,$30K - $50K,F,2,High School Degree,7/8/1991,Bronze,Skilled Manual,N
7366,Ann,Smith,Port Orchard,USA,1/10/1931,M,$30K - $50K,F,2,High School Degree,3/20/1992,Bronze,Skilled Manual,Y
7367,Victoria,Cavett,Port Hammond,Canada,9/15/1911,S,$130K - $150K,F,1,Graduate Degree,4/16/1991,Silver,Professional,N
7368,Dolores,Convance,W. Linn,USA,6/25/1960,S,$50K - $70K,F,1,Bachelors Degree,4/26/1992,Bronze,Professional,N
7369,Sarah,Bers,Altadena,USA,12/3/1912,M,$50K - $70K,M,5,Partial College,2/27/1994,Golden,Skilled Manual,Y
7370,April,Blackwood,Yakima,USA,6/18/1953,S,$150K +,M,3,Bachelors Degree,4/8/1991,Silver,Professional,Y
7371,Suzanne,Trujillo,Berkeley,USA,12/27/1913,S,$90K - $110K,M,0,Bachelors Degree,4/1/1990,Normal,Management,Y
7372,Valerie,Turner,Mill Valley,USA,3/12/1972,M,$30K - $50K,F,1,Partial College,6/10/1994,Silver,Manual,N
7373,Lyall,Baughman,Corvallis,USA,10/17/1967,M,$10K - $30K,M,3,Partial High School,9/14/1993,Normal,Manual,N
7374,William,Young,Richmond,USA,6/13/1955,M,$50K - $70K,M,1,Bachelors Degree,9/24/1990,Bronze,Professional,N
7375,John,Lee,Newton,Canada,6/16/1952,S,$70K - $90K,M,3,Bachelors Degree,7/13/1994,Silver,Management,N
7376,Louis,Martinez,Orizaba,Mexico,3/3/1953,S,$130K - $150K,M,2,High School Degree,3/6/1992,Bronze,Professional,Y
7377,Linda,Troike,Bremerton,USA,1/7/1920,M,$30K - $50K,M,2,Partial High School,9/27/1991,Bronze,Manual,Y
7378,Maya,Briggs,Beverly Hills,USA,6/26/1913,S,$10K - $30K,F,1,Partial High School,3/4/1991,Normal,Skilled Manual,Y
7379,Lucia,Cook,Woodland Hills,USA,2/23/1947,S,$50K - $70K,M,0,High School Degree,8/9/1992,Bronze,Skilled Manual,N
7380,Bridget,Cargo,Metchosin,Canada,4/12/1959,S,$70K - $90K,F,1,Partial High School,6/28/1993,Bronze,Professional,N
7381,Pas,Vered,Glendale,USA,4/15/1969,M,$70K - $90K,M,0,Bachelors Degree,6/24/1992,Bronze,Professional,Y
7382,Hazel,Dewberry,Walla Walla,USA,7/4/1968,M,$110K - $130K,F,3,Partial High School,9/6/1991,Silver,Professional,Y
7383,Steve,Vizcarra,Santa Anita,Mexico,12/6/1910,M,$10K - $30K,F,3,Partial High School,7/27/1992,Normal,Skilled Manual,Y
7384,Janell,Cordova,Port Orchard,USA,8/24/1933,S,$130K - $150K,M,5,High School Degree,4/7/1990,Bronze,Professional,Y
7385,Marguerite,Pacheco,West Covina,USA,10/27/1917,S,$10K - $30K,F,3,Partial High School,9/6/1990,Normal,Skilled Manual,N
7386,Patrick,White,Woodland Hills,USA,3/23/1932,M,$10K - $30K,F,5,Partial High School,11/19/1992,Normal,Manual,Y
7387,Georgia,Blake,National City,USA,6/2/1924,M,$30K - $50K,F,5,Partial High School,7/9/1993,Golden,Manual,Y
7388,Stanley,Spoonamore,Lemon Grove,USA,5/12/1945,S,$70K - $90K,M,4,High School Degree,9/27/1991,Bronze,Professional,N
7389,Norma,Stuart,Tlaxiaco,Mexico,9/14/1972,M,$30K - $50K,M,0,High School Degree,5/17/1994,Bronze,Skilled Manual,Y
7390,Salvator,Casson,Burien,USA,11/6/1922,M,$130K - $150K,M,3,High School Degree,5/9/1994,Bronze,Management,Y
7391,Christina,Weimer,Lakewood,USA,9/7/1951,M,$50K - $70K,M,4,Bachelors Degree,10/23/1991,Golden,Professional,Y
7392,John,Strausheim,Burnaby,Canada,5/2/1926,S,$10K - $30K,M,1,Partial High School,3/12/1991,Normal,Manual,N
7393,Marie,Veistracten,Coronado,USA,11/3/1925,S,$50K - $70K,F,0,Bachelors Degree,5/4/1992,Bronze,Professional,Y
7394,Maryann,Soderholm,San Diego,USA,12/20/1950,S,$70K - $90K,F,3,Bachelors Degree,7/11/1990,Bronze,Professional,Y
7395,Louise,Garcia,Langford,Canada,7/25/1958,S,$70K - $90K,F,2,Graduate Degree,2/5/1992,Bronze,Management,Y
7396,Nadene,Boyle,Lake Oswego,USA,9/25/1914,S,$30K - $50K,F,2,High School Degree,8/21/1991,Bronze,Manual,N
7397,Gertrude,Stafforini,Imperial Beach,USA,8/9/1968,M,$110K - $130K,F,5,Bachelors Degree,5/15/1992,Golden,Management,Y
7398,Louella,Wheat,Chula Vista,USA,8/22/1929,S,$10K - $30K,M,1,Partial High School,5/21/1993,Normal,Skilled Manual,Y
7399,Alisha,Burr,Fremont,USA,9/21/1974,M,$10K - $30K,F,4,Partial High School,2/23/1992,Normal,Manual,Y
7400,Mike,Berdahl,Daly City,USA,2/10/1958,S,$30K - $50K,M,0,Partial High School,6/27/1993,Bronze,Skilled Manual,Y
7401,Eugene,Frank,Spring Valley,USA,3/21/1916,M,$110K - $130K,M,2,Graduate Degree,8/23/1991,Bronze,Professional,Y
7402,Denisha,Miller,Glendale,USA,1/3/1951,S,$50K - $70K,F,2,Bachelors Degree,6/7/1994,Bronze,Professional,Y
7403,Willie,Pelley,Santa Fe,Mexico,11/7/1975,S,$70K - $90K,F,1,Bachelors Degree,1/8/1992,Normal,Professional,N
7404,Brandon,Burton,Los Angeles,USA,10/24/1970,M,$70K - $90K,M,0,Bachelors Degree,11/22/1991,Silver,Professional,N
7405,Morville,Steige,Royal Oak,Canada,2/8/1971,M,$130K - $150K,F,4,Bachelors Degree,7/20/1994,Golden,Professional,Y
7406,Linda,Hall,W. Linn,USA,1/25/1953,M,$30K - $50K,F,0,Partial College,11/25/1991,Bronze,Clerical,Y
7407,Marcia,Whiston,Beverly Hills,USA,6/22/1944,M,$50K - $70K,M,5,Bachelors Degree,5/20/1991,Golden,Professional,Y
7408,Ruby,Tran,Bellflower,USA,10/15/1951,M,$10K - $30K,M,2,Partial High School,5/7/1993,Normal,Skilled Manual,Y
7409,Vivian,Mendoza,Tixapan,Mexico,12/13/1912,M,$50K - $70K,M,3,Bachelors Degree,7/7/1992,Bronze,Professional,N
7410,Dawn,Dalander,Woodburn,USA,2/11/1911,M,$10K - $30K,M,0,High School Degree,8/16/1992,Normal,Skilled Manual,Y
7411,Kathryn,Hard,Lakewood,USA,4/14/1951,M,$30K - $50K,M,0,Partial College,11/8/1992,Bronze,Professional,Y
7412,Debra,Plasner,Port Hammond,Canada,10/24/1957,M,$30K - $50K,F,3,High School Degree,3/21/1993,Silver,Skilled Manual,Y
7413,Vala,Salazar,Bremerton,USA,8/3/1977,S,$10K - $30K,F,3,Partial High School,12/20/1993,Normal,Manual,Y
7414,Lindsay,Alvarado,Everett,USA,5/13/1970,M,$130K - $150K,F,2,Bachelors Degree,11/7/1992,Bronze,Professional,Y
7415,H. Coleman,Jackson,Langford,Canada,5/20/1919,S,$30K - $50K,M,3,Partial College,5/6/1993,Bronze,Skilled Manual,N
7416,Barbara,Chan,Corvallis,USA,9/17/1947,S,$30K - $50K,F,4,High School Degree,9/19/1992,Bronze,Skilled Manual,Y
7417,Tara,Chung,Glendale,USA,3/14/1925,M,$50K - $70K,F,3,Bachelors Degree,7/12/1992,Bronze,Professional,Y
7418,James,Bartolomei,Haney,Canada,1/5/1934,S,$130K - $150K,F,4,Graduate Degree,2/20/1993,Bronze,Professional,Y
7419,Marilyn,Bowman,Santa Cruz,USA,7/6/1920,M,$30K - $50K,M,1,High School Degree,4/16/1994,Bronze,Manual,Y
7420,Mary,Steele,Burlingame,USA,2/20/1947,S,$30K - $50K,F,3,Partial College,10/28/1992,Bronze,Management,Y
7421,Diane,Rodriguez,Pomona,USA,2/28/1980,S,$10K - $30K,M,2,Partial High School,3/23/1992,Normal,Skilled Manual,N
7422,Amelia,Munoz,San Jose,USA,9/15/1924,S,$30K - $50K,F,2,Partial High School,6/12/1990,Bronze,Manual,N
7423,Don,Fraysur,Royal Oak,Canada,2/21/1959,M,$30K - $50K,M,5,Partial High School,8/4/1991,Golden,Skilled Manual,Y
7424,Mark,Blackburn,Acapulco,Mexico,3/11/1928,S,$30K - $50K,F,5,Partial High School,4/15/1992,Bronze,Manual,Y
7425,Davis,Wilson,San Gabriel,USA,4/18/1933,S,$30K - $50K,M,1,High School Degree,3/13/1993,Bronze,Manual,N
7426,Rowan,Sayers,Arcadia,USA,9/2/1952,M,$10K - $30K,M,0,Bachelors Degree,12/19/1991,Normal,Professional,Y
7427,David,Appleton,Mill Valley,USA,12/12/1966,S,$30K - $50K,F,0,Bachelors Degree,3/19/1993,Bronze,Professional,Y
7428,Matthew,Hatter,Santa Fe,Mexico,3/20/1934,S,$70K - $90K,M,3,Partial High School,2/3/1991,Bronze,Management,Y
7429,Marybeth,Morgan,Downey,USA,7/26/1912,S,$110K - $130K,F,2,High School Degree,6/2/1993,Bronze,Professional,Y
7430,Ruth,Broaddus,Burnaby,Canada,5/4/1931,S,$30K - $50K,F,2,Partial College,4/8/1992,Bronze,Skilled Manual,N
7431,Pauline,Cesena,Vancouver,Canada,2/9/1912,S,$50K - $70K,F,2,Bachelors Degree,5/4/1991,Bronze,Professional,N
7432,R.,Dorsch,Everett,USA,2/3/1972,M,$10K - $30K,F,2,Partial High School,5/14/1992,Normal,Manual,Y
7433,Kimberly,Bergethon,Milwaukie,USA,5/24/1912,S,$70K - $90K,M,0,Graduate Degree,11/4/1993,Bronze,Professional,Y
7434,Evelyn,Wright,Beaverton,USA,2/23/1965,S,$30K - $50K,M,4,High School Degree,5/21/1993,Bronze,Skilled Manual,N
7435,Victor,Highsmith,Imperial Beach,USA,5/21/1913,S,$50K - $70K,M,4,Bachelors Degree,5/13/1992,Bronze,Management,Y
7436,Isabel,Smith,El Cajon,USA,7/6/1973,S,$90K - $110K,F,2,Bachelors Degree,7/23/1991,Bronze,Management,Y
7437,Kevin,Blackwell,Vancouver,Canada,3/11/1967,S,$30K - $50K,M,4,High School Degree,10/26/1994,Silver,Skilled Manual,Y
7438,Donna,Katz,Anacortes,USA,10/7/1955,S,$150K +,F,2,Partial High School,10/9/1992,Silver,Management,Y
7439,John,Sobotka,West Covina,USA,10/10/1952,S,$10K - $30K,M,3,Partial High School,8/1/1993,Normal,Manual,Y
7440,John,Brady,Ladner,Canada,7/24/1953,S,$90K - $110K,F,2,High School Degree,1/10/1991,Silver,Professional,N
7441,Frank,Hughey,Lemon Grove,USA,5/28/1920,M,$30K - $50K,M,3,High School Degree,10/15/1991,Bronze,Skilled Manual,Y
7442,Huie Nook Yen,Brydonejack,La Mesa,USA,10/20/1913,S,$10K - $30K,F,0,High School Degree,4/19/1991,Normal,Skilled Manual,N
7443,Wellington,Amato,San Andres,Mexico,6/17/1947,M,$30K - $50K,M,4,Partial College,3/16/1991,Bronze,Clerical,Y
7444,John,Pearson,Woodburn,USA,8/6/1959,S,$110K - $130K,M,5,Partial High School,10/24/1991,Silver,Management,Y
7445,Sean,Connell,Seattle,USA,8/9/1969,S,$50K - $70K,F,4,High School Degree,10/21/1990,Normal,Skilled Manual,N
7446,Earl,Remley,Salem,USA,2/21/1975,M,$30K - $50K,M,1,Bachelors Degree,2/3/1993,Bronze,Professional,N
7447,John,Aguilar,Downey,USA,7/23/1918,S,$150K +,M,4,High School Degree,3/7/1990,Silver,Management,N
7448,Louie,Kruse,Merida,Mexico,3/14/1941,M,$70K - $90K,M,3,Bachelors Degree,3/28/1992,Golden,Management,Y
7449,Julie,Stroh,Lincoln Acres,USA,5/17/1924,M,$90K - $110K,M,2,High School Degree,8/26/1992,Bronze,Professional,Y
7450,Geneva,Willems,Bellingham,USA,7/2/1928,S,$70K - $90K,M,4,Bachelors Degree,6/2/1993,Bronze,Professional,N
7451,Dorothy,Bates,Metchosin,Canada,9/9/1920,S,$30K - $50K,F,4,High School Degree,5/3/1991,Bronze,Skilled Manual,Y
7452,Fred,Bridgeman,San Andres,Mexico,11/2/1953,S,$50K - $70K,M,4,Bachelors Degree,4/10/1992,Bronze,Professional,N
7453,Andre,De Herrera,El Cajon,USA,4/4/1980,M,$70K - $90K,M,4,Bachelors Degree,4/10/1993,Golden,Management,Y
7454,Mildred,Shryock,Richmond,Canada,4/13/1918,M,$10K - $30K,M,2,Partial High School,11/18/1992,Normal,Manual,Y
7455,Shari,Snyder,Albany,USA,4/24/1959,S,$10K - $30K,M,2,Partial High School,9/15/1994,Normal,Skilled Manual,Y
7456,Ted,Wheeler,Anacortes,USA,8/8/1922,S,$50K - $70K,M,1,Bachelors Degree,3/2/1991,Bronze,Professional,Y
7457,Ruth Ann,Trump,Salem,USA,3/10/1921,S,$10K - $30K,M,1,Partial High School,6/21/1991,Normal,Manual,N
7458,Ken,Arnold,Langford,Canada,4/26/1946,S,$50K - $70K,F,2,High School Degree,11/6/1994,Golden,Skilled Manual,Y
7459,Lynn,Cornett,Burbank,USA,10/4/1954,M,$30K - $50K,F,3,High School Degree,6/27/1992,Bronze,Manual,Y
7460,Carla,Bolton,Newton,Canada,1/1/1940,M,$30K - $50K,F,3,High School Degree,9/5/1994,Golden,Skilled Manual,Y
7461,Karen,Lujan,Redwood City,USA,8/2/1912,S,$130K - $150K,F,1,Graduate Degree,11/24/1991,Golden,Professional,Y
7462,Mari,Paulsen,Bellingham,USA,8/15/1942,M,$130K - $150K,F,4,High School Degree,11/3/1991,Silver,Professional,Y
7463,Opal,Jacobs,Oak Bay,Canada,7/23/1923,M,$70K - $90K,M,2,Bachelors Degree,8/5/1990,Bronze,Professional,Y
7464,Gladys,Lindenberg,Beaverton,USA,11/11/1978,S,$30K - $50K,F,3,High School Degree,2/9/1991,Bronze,Manual,N
7465,Walter,Kinkead,Arcadia,USA,9/11/1923,S,$10K - $30K,F,4,High School Degree,4/5/1993,Normal,Skilled Manual,N
7466,Chastity,Wygal,Richmond,Canada,10/4/1971,M,$30K - $50K,M,0,Partial College,2/16/1992,Silver,Professional,N
7467,Sidney,Kidd,Oakland,USA,9/8/1925,S,$30K - $50K,M,4,Partial College,8/14/1991,Silver,Professional,N
7468,Lavaughn,Graham,Santa Cruz,USA,8/26/1920,S,$30K - $50K,F,3,Bachelors Degree,7/2/1991,Golden,Management,N
7469,John,Deacon,Downey,USA,8/25/1979,M,$50K - $70K,F,2,Bachelors Degree,11/16/1993,Bronze,Professional,N
7470,Sara,Coffman,Salem,USA,7/15/1961,S,$10K - $30K,M,4,Partial High School,11/15/1990,Normal,Skilled Manual,N
7471,Kimberlee,Blake,N. Vancouver,Canada,1/13/1952,M,$30K - $50K,M,0,High School Degree,5/10/1994,Bronze,Manual,Y
7472,Peter,Swaim,Hidalgo,Mexico,5/5/1959,M,$10K - $30K,M,0,Partial High School,6/24/1992,Normal,Skilled Manual,Y
7473,Rose-marie,Kinney,Santa Monica,USA,10/15/1932,S,$30K - $50K,F,4,High School Degree,4/13/1990,Bronze,Skilled Manual,Y
7474,David,Jillie,Long Beach,USA,8/1/1919,S,$30K - $50K,M,4,High School Degree,6/22/1991,Bronze,Manual,Y
7475,Sandy,Blankenship,Richmond,USA,10/4/1959,M,$110K - $130K,F,4,Graduate Degree,1/25/1991,Bronze,Professional,N
7476,Sarah,Docktar,San Andres,Mexico,9/25/1977,S,$70K - $90K,F,3,High School Degree,3/11/1992,Bronze,Professional,Y
7477,Michael,Wright,Bellflower,USA,2/23/1911,M,$150K +,M,4,High School Degree,7/2/1991,Golden,Professional,Y
7478,Leslie,McClelland,West Covina,USA,12/17/1915,M,$50K - $70K,F,0,Bachelors Degree,7/17/1990,Bronze,Professional,N
7479,Elvera,Brummett,Everett,USA,9/14/1922,M,$10K - $30K,F,1,Partial High School,3/2/1994,Normal,Manual,Y
7480,Wanda,Canepa,Bellingham,USA,2/10/1951,S,$70K - $90K,F,3,Graduate Degree,4/4/1992,Bronze,Management,Y
7481,Christine,Miller,Woodland Hills,USA,8/8/1928,S,$130K - $150K,M,3,Graduate Degree,6/8/1993,Silver,Professional,N
7482,Cathy,Tamayo,Sooke,Canada,5/25/1938,S,$70K - $90K,F,3,Graduate Degree,11/16/1994,Bronze,Professional,N
7483,Cassandra,Yazdani,La Mesa,USA,12/26/1924,M,$30K - $50K,M,0,Bachelors Degree,3/11/1991,Bronze,Professional,Y
7484,Esther,Koehlinger,Chula Vista,USA,10/25/1963,S,$70K - $90K,M,3,Bachelors Degree,9/23/1993,Bronze,Professional,N
7485,Sharon,Smith,Mexico City,Mexico,6/22/1914,M,$30K - $50K,M,2,Partial College,2/19/1993,Bronze,Manual,Y
7486,Tom,Taylor,Bremerton,USA,2/9/1928,M,$10K - $30K,M,1,Partial High School,5/5/1993,Normal,Skilled Manual,Y
7487,Stanley,Peffers,Torrance,USA,6/15/1963,S,$10K - $30K,F,4,Partial High School,11/7/1993,Normal,Manual,N
7488,Kathleen,Bowen,Haney,Canada,7/4/1932,M,$30K - $50K,F,1,High School Degree,8/18/1994,Bronze,Manual,Y
7489,Teri,Shatswell,National City,USA,8/11/1937,M,$30K - $50K,M,3,High School Degree,6/16/1990,Silver,Skilled Manual,Y
7490,Edward,Turner,National City,USA,6/6/1968,S,$90K - $110K,M,2,High School Degree,4/23/1993,Bronze,Management,Y
7491,Stephen,Sherfy,Cliffside,Canada,5/6/1970,M,$30K - $50K,F,0,Partial High School,7/22/1991,Bronze,Skilled Manual,Y
7492,Richard,Sullivan,Oakland,USA,10/25/1950,S,$70K - $90K,M,3,Bachelors Degree,5/6/1993,Bronze,Professional,Y
7493,Angelina,Cleland,Spring Valley,USA,11/20/1916,M,$110K - $130K,F,3,High School Degree,9/5/1991,Bronze,Professional,Y
7494,Vera,Vargas,Issaquah,USA,7/11/1952,M,$30K - $50K,F,3,Partial College,2/6/1991,Bronze,Manual,Y
7495,Sandy,Melton,Palo Alto,USA,4/16/1933,S,$50K - $70K,F,2,High School Degree,6/13/1991,Bronze,Skilled Manual,N
7496,Leonard,Carlock,Salem,USA,3/22/1916,S,$30K - $50K,M,2,High School Degree,7/23/1992,Bronze,Skilled Manual,Y
7497,Janet,Zane,San Diego,USA,8/28/1938,S,$30K - $50K,M,4,High School Degree,9/12/1994,Silver,Skilled Manual,N
7498,Kenneth,Hall,Concord,USA,2/16/1979,M,$30K - $50K,M,3,High School Degree,3/2/1993,Bronze,Manual,Y
7499,Robert,Bertolino,Sooke,Canada,5/14/1927,S,$50K - $70K,F,3,Bachelors Degree,2/22/1992,Silver,Management,N
7500,Chey,Jones,Cliffside,Canada,11/10/1928,S,$50K - $70K,F,1,Bachelors Degree,5/4/1992,Bronze,Professional,Y
7501,Agnes,Smith,Chula Vista,USA,7/15/1923,S,$30K - $50K,F,1,Bachelors Degree,5/23/1994,Bronze,Professional,N
7502,Glenn,Sladnick,Spokane,USA,10/26/1969,S,$10K - $30K,M,1,Partial High School,5/7/1992,Normal,Manual,N
7503,D. Michelle,Bermea,San Jose,USA,11/2/1966,M,$30K - $50K,M,2,High School Degree,5/7/1992,Silver,Skilled Manual,Y
